id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1629600931 ,3f91d59b-0630-3586-b3ad-d8a00e936659,   -6.550950 ,  -43.422440 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Caatinga
 1629600933 ,4db1e3f0-a993-3568-b6b1-44a1506047ad,   -6.552240 ,  -43.431360 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Caatinga
 1629600941 ,6694630f-6422-3209-ad42-87de59914031,   -6.553530 ,  -43.440280 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Caatinga
 1629600948 ,663b5c6b-6d16-325d-884b-79ce886b709e,   -6.561160 ,  -43.430050 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Caatinga
 1629600951 ,bc37d5dd-3e19-3943-a065-aa92951f2588,   -5.664410 ,  -44.295600 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SÃO DOMINGOS DO MARANHÃO,Cerrado
 1629600957 ,27619da1-e296-347e-b445-7af82fbf7c2f,   -6.632390 ,  -43.215880 ,2023-05-09 16:45:00,Brasil,MARANHÃO,BARÃO DE GRAJAÚ,Caatinga
 1629600979 ,f18bca27-4946-3b1b-aafc-65bad9dd6783,   -3.440570 ,  -44.518030 ,2023-05-09 16:48:00,Brasil,MARANHÃO,ITAPECURU MIRIM,Amazônia
 1629600983 ,a1cf4f43-344f-3285-bc23-c59e5a098d86,   -5.920610 ,  -44.797070 ,2023-05-09 16:45:00,Brasil,MARANHÃO,TUNTUM,Cerrado
 1629601016 ,b4d03a94-540a-3835-9af3-cdb1e9407048,   -5.925600 ,  -44.322590 ,2023-05-09 16:45:00,Brasil,MARANHÃO,COLINAS,Cerrado
 1629601048 ,6a58670a-9105-3518-9cc8-e9c07686c97b,   -5.926890 ,  -44.331630 ,2023-05-09 16:45:00,Brasil,MARANHÃO,COLINAS,Cerrado
 1629601079 ,ac753900-c864-3960-be5b-642b2f2752ba,   -5.969100 ,  -44.171560 ,2023-05-09 16:45:00,Brasil,MARANHÃO,COLINAS,Cerrado
 1629601107 ,ebced142-3422-3171-a060-8fbf2415f612,   -3.575800 ,  -44.822420 ,2023-05-09 16:48:00,Brasil,MARANHÃO,ARARI,Amazônia
 1629601111 ,1e0431a8-cb0c-3144-a757-b77d3b603d5f,   -6.012150 ,  -45.436160 ,2023-05-09 16:45:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1629601143 ,6a209160-3c28-38d8-9bdb-b3ea4e04cae2,   -6.041710 ,  -45.003600 ,2023-05-09 16:45:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1629601176 ,f2c1f4f0-a836-38f5-8fd9-43588f1e1e9e,   -6.054740 ,  -45.870920 ,2023-05-09 16:45:00,Brasil,MARANHÃO,GRAJAÚ,Cerrado
 1629601207 ,dc1c1534-d78b-364c-a785-dec2e8afa29e,   -6.264390 ,  -46.194220 ,2023-05-09 16:45:00,Brasil,MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado
 1629601239 ,bc0a6771-e114-33af-9b33-0045d7558a3b,   -6.265910 ,  -46.205080 ,2023-05-09 16:45:00,Brasil,MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado
 1629601274 ,d60cc387-cd3d-3a2d-86d7-d0c7cc5c5646,   -3.823530 ,  -44.428920 ,2023-05-09 16:48:00,Brasil,MARANHÃO,MATÕES DO NORTE,Cerrado
 1629601290 ,a008d120-73e1-33dc-af70-c41d1f340ce2,   -6.337970 ,  -44.630620 ,2023-05-09 16:45:00,Brasil,MARANHÃO,MIRADOR,Cerrado
 1629601306 ,76897d39-b550-3e74-8c1b-e35274ff5afd,   -3.824820 ,  -44.437850 ,2023-05-09 16:48:00,Brasil,MARANHÃO,MATÕES DO NORTE,Cerrado
 1629601307 ,be35aa1f-37ef-325e-8ca7-f33d2a23a565,   -6.339290 ,  -44.639890 ,2023-05-09 16:45:00,Brasil,MARANHÃO,MIRADOR,Cerrado
 1629601324 ,38341748-3d09-3f38-8067-d0d00686ae99,   -6.346790 ,  -45.607200 ,2023-05-09 16:45:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1629601341 ,feb0f16d-52b2-3baf-985f-99fe9fb65551,   -6.348170 ,  -45.617070 ,2023-05-09 16:45:00,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado
 1629601356 ,0ad4d9ce-c114-3302-98c2-5b317f481c08,   -6.808070 ,  -45.788160 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado
 1629601368 ,f67315ce-b39b-3dd0-8f6b-b5192ddc3c56,   -3.612590 ,  -43.349480 ,2023-05-09 16:48:00,Brasil,MARANHÃO,MATA ROMA,Cerrado
 1629601372 ,9f347060-e34e-37e8-9250-178bbae8270c,   -7.096880 ,  -45.713260 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado
 1629601381 ,08659729-821a-3a2e-936c-6723bfb4c54b,   -4.590410 ,  -43.172130 ,2023-05-09 16:45:00,Brasil,MARANHÃO,ALDEIAS ALTAS,Cerrado
 1629601396 ,a8551a4e-ae1b-32e0-b3ad-afd555607c80,   -7.149580 ,  -47.283160 ,2023-05-09 16:45:00,Brasil,MARANHÃO,CAROLINA,Cerrado
 1629601397 ,20a3d850-61b5-385f-8488-c7a4c0688431,   -4.599790 ,  -43.174390 ,2023-05-09 16:45:00,Brasil,MARANHÃO,ALDEIAS ALTAS,Cerrado
 1629601412 ,ea82bf24-f0c1-3f6b-ad64-c59dbcb55245,   -4.840460 ,  -42.926070 ,2023-05-09 16:45:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1629601427 ,c10037ad-835e-3847-9d50-65443e82305f,   -7.677590 ,  -45.711830 ,2023-05-09 16:45:00,Brasil,MARANHÃO,SAMBAÍBA,Cerrado
 1629601428 ,f7acd4d0-29d2-3c61-a1d5-2b1256d25eb4,   -4.841790 ,  -42.935160 ,2023-05-09 16:45:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1629601443 ,b7555357-8195-32cd-a656-3324bdd23177,   -4.843120 ,  -42.944250 ,2023-05-09 16:45:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1629601458 ,db504baa-04ae-3577-bd57-83dd3235ae02,   -4.883980 ,  -43.223770 ,2023-05-09 16:45:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1629601470 ,f0a19258-710c-3bd4-8935-624e166dd33f,   -7.809160 ,  -45.928710 ,2023-05-09 16:45:00,Brasil,MARANHÃO,BALSAS,Cerrado
