id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1369716662 ,d27714ef-bde5-3a07-ad66-3f5edce8891f,   -6.702000 ,  -45.396000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,MIRADOR,Cerrado
 1369716648 ,7d684cfb-f284-3da0-a89b-482cf8e1493c,   -6.712000 ,  -45.404000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,MIRADOR,Cerrado
 1369716612 ,d78d3364-4bd0-3d12-af08-2b56f8d5ef03,   -6.776000 ,  -46.627000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado
 1369716610 ,e255b2c4-ba9c-397a-9e01-c180c686952d,   -6.777000 ,  -46.636000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado
 1369716609 ,89384c5e-3a25-3f52-8887-8f8d449271e5,   -6.786000 ,  -46.638000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado
 1369716605 ,f68ba842-ac40-38e1-9287-cab0cc34ce81,   -6.787000 ,  -46.647000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado
 1369716584 ,c296263b-82a5-3ef7-a34a-a64032a6ad8a,   -6.816000 ,  -44.144000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,NOVA IORQUE,Cerrado
 1369716462 ,3686d64c-3374-35bb-88b2-09081e66f10d,   -7.019000 ,  -45.816000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado
 1369716457 ,9d5a6be2-5e33-386b-8102-61459cf2ba25,   -7.097000 ,  -45.204000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,LORETO,Cerrado
 1369716456 ,31bf21b0-1632-3d8a-a07b-9c03ee1a228f,   -7.099000 ,  -45.213000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,LORETO,Cerrado
 1369716430 ,81a9aa2f-3652-3bd7-bad4-5b811b8bce1e,   -7.199000 ,  -46.244000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,NOVA COLINAS,Cerrado
